ID,Creation time,Notes,Dev Internal,Name,Blocked,Regression,Story points,Owner,Phase,Severity,Sprint
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138671"",""138671"")",Wed Dec 23 08:00:00 UTC 2015,,No,"[GWT, WebTree, IE][Win10] Test script for GWT webtree cannot replay successfully",No,New Feature Regression,1,Wen Dong,Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138559"",""138559"")",Wed Dec 16 08:00:00 UTC 2015,,No,'[Kendo-ui]Actions on TreeView items are not recorded in Sprinter',No,,1,'Chang-Ling Liu',Done,Critical,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=115529"",""115529"")",Thu Jan 28 08:00:00 UTC 2016,,No,"'""Record on any Event"" - SAP Ext NWBC support'",No,,,Wen Dong,Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=114806"",""114806"")",Tue Mar 29 08:00:00 UTC 2016,,No,'SiebelOpenUI - Record on any event[IE]:  Regression issue for clicking on the link in SblOUITable',No,New Feature Regression,,Xinyi He,Done,High,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=117194"",""117194"")",Sun Jan 17 08:00:00 UTC 2016,,No,"'[WebAcc]: ""Record on any Event"" - SAP C++ part support'",No,,,Wen Dong,Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=115233"",""115233"")",Sun Jan 17 08:00:00 UTC 2016,,No,"'[WebAcc]: ""Record on any Event"" - SAP WebEx support WDJ+SAPUI5'",No,,,Wen Dong,Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=114940"",""114940"")",Tue Jan 05 08:00:00 UTC 2016,,No,"'[WebAcc]:  Tree  - [Chrome/Firefox] support tree with parent-children relationship defined with property ""aria-owns""'",No,,5,'Chang-Ling Liu',Done,,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=112982"",""112982"")",Tue Jan 05 08:00:00 UTC 2016,,No,"'[WebAcc]:  Tree  - [IE] support tree with parent-children relationship defined with property ""aria-owns""'",No,,5,Wen Dong,Done,,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140462"",""140462"")",Mon Jan 25 08:00:00 UTC 2016,,No,[WebTree] Cannot identify the specified item if select a item by using index,No,New Feature Regression,1,Wen Dong,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137918"",""137918"")",Wed Dec 30 08:00:00 UTC 2015,,No,'[WebTree]- [FF&Chrome] WebTree.Expand/Collapse fail on certain Tree (http://oaa-accessibility.org/examplep/treeview3/)',No,New Feature Regression,1,'Chang-Ling Liu',Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140517"",""140517"")",Mon Feb 15 08:00:00 UTC 2016,,No,"[WebTree, Record] Incorrect script was recorded when click empty area",No,,1,Wen Dong,Done,Medium,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=119029"",""119029"")",Wed Mar 02 08:00:00 UTC 2016,,No,[WebUtil] Validate functions exposed on WebUtil,No,,3,Wen Dong,Done,,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136065"",""136065"")",Tue Aug 23 08:00:00 UTC 2016,,No,[AOM] uft.exe stays in memory if script has failed,No,New Feature Regression,1,Jie Zhang (Sagi),Done,High,Sprint 9
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=293896"",""293896"")",Thu Jun 21 08:00:00 UTC 2018,,No,'IE can't opened with WPF add-in and UFT gets hung with Java and Oracle add-in',Yes,Unknown,,'Long-Ting Zhou',Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=125139"",""125139"")",Mon Nov 25 08:00:00 UTC 2013,,No,"'In File Dialog,  Using Property to rename the test to non-existing test causes the renamed test lost'",No,,1,Kimi Fu,Done,Low,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121056"",""121056"")",Mon Apr 11 08:00:00 UTC 2016,,No,'[Kendo-ui] Sprinter didn`t captured steps in FF for first page which was opened during Run.',No,,1,Honghai Fan,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=293909"",""293909"")",Fri Jul 13 08:00:00 UTC 2018,,No,"Navigate method for Windows 10 Edge,2byte characters are mixed in the URL, it garbled.",Yes,Unknown,,'Hua-Ming Zhai',Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133492"",""133492"")",Mon Jul 25 08:00:00 UTC 2016,,No,The method GetSnapshot() doesn't work,No,,1,Jie Zhang (Sagi),Done,High,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=287155"",""287155"")",Sat Jan 05 08:00:00 UTC 2019,,No,UFT 12.54 script opens multiple EPIC Login pop ups on Win10,Yes,Unknown,,'Long-Ting Zhou',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=294094"",""294094"")",Tue Aug 14 08:00:00 UTC 2018,,No,UFT does not recognize EDGE Download Notification Bar,Yes,Unknown,,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133995"",""133995"")",Mon Aug 22 08:00:00 UTC 2016,,No,Add Input Parameter dialog appears instead of Output for API BC,No,Legacy Feature Regression,1,Bo Tian,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137337"",""137337"")",Mon Sep 05 08:00:00 UTC 2016,,No,"[MOBILE] there are no ability to start record of BC again in case if ""cancel"" button was clicked on dialog which has been prompted the user which setting fro mobile AUT to use from WEB or Mobile",No,,1,Jie Zhang (Sagi),Done,High,Sprint 9
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=139462"",""139462"")",Sun Jan 24 08:00:00 UTC 2016,,No,[Chrome Emulator]One more alert dialog is displayed in window when adding a new tab,No,Legacy Feature Regression,,Jie Zhang (Sagi),Done,High,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=139574"",""139574"")",Mon Feb 22 08:00:00 UTC 2016,,No,"[Chrome Emulator, Record] The link which can open new tab in emulator mode can not be recorded",No,Legacy Feature Regression,,Xinyi He,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137248"",""137248"")",Fri Sep 02 08:00:00 UTC 2016,,No,ECATT: SolMan7.2 open log need to clear cache folder before download,No,New Feature Regression,2,Peng Yao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129406"",""129406"")",Mon Jun 13 08:00:00 UTC 2016,,No,[Fiori][1.34] Extra line of WebElement when ComboBox has 2 columns.,No,New Feature Regression,1,Sun Tao,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127215"",""127215"")",Mon May 30 08:00:00 UTC 2016,,No,"[Fiori][1.34] FacetFilter.Open, it is failed  in record and replay.",No,New Feature Regression,1,Sun Tao,Done,Medium,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127108"",""127108"")",Wed May 25 08:00:00 UTC 2016,,No,[Fiori][1.34] FacetFilter.remove can't replay successfully,No,New Feature Regression,1,Sun Tao,Done,High,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129014"",""129014"")",Wed May 25 08:00:00 UTC 2016,,No,[Fiori][1.34] record script is incorrect of SAPUITable,No,New Feature Regression,1,Sun Tao,Done,Medium,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121121"",""121121"")",Mon May 23 08:00:00 UTC 2016,,No,[Fiori 1.34] SAP Fiori New Version Support For Mobile,No,,,Sun Tao,Done,,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129007"",""129007"")",Wed May 25 08:00:00 UTC 2016,,No,[Fiori][1.34] SAPUIList.GetItem is failed,No,New Feature Regression,1,Sun Tao,Done,Medium,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=111994"",""111994"")",Mon Oct 26 08:00:00 UTC 2015,,No,[Fiori] :  SAPUIRadioGroup for sap.m.RadioButtonGroup,No,,4,'Chang-Ling Liu',Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129299"",""129299"")",Tue Jun 07 08:00:00 UTC 2016,,No,"'Fiori: SAPUITile can not record and replay well on 1.28.31 which does not has role=link, be identified as WebElement'",No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138236"",""138236"")",Thu Sep 01 08:00:00 UTC 2016,,No,Fiori:SAPUITile click replay failed in Chrome when dialog pop up,No,New Feature Regression,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128245"",""128245"")",Tue Oct 06 08:00:00 UTC 2015,,No,"[SAP] [Fiori Desktop] Record of  Fiori Calendar in chrome and FF, is not working when the calendar is inside a table and the date is being changed by free text edit",No,,1,Sun Tao,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=119492"",""119492"")",Wed Apr 06 08:00:00 UTC 2016,Keep,No,'[SAPUI5 1.34][QCCR1J85410 - HomeDepot & BHP BILLITON MARKETING] Support SAPUI 1.34',No,,,Sun Tao,Done,,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140494"",""140494"")",Tue Feb 02 08:00:00 UTC 2016,,No,'[Web ACC + Element Event][SAPUI5]SAPUICarousel record extra WebElement step',No,Legacy Feature Regression,1,Sun Tao,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138811"",""138811"")",Mon Dec 28 08:00:00 UTC 2015,,No,[UFT defect] UFT get error if using CaptureBitmap method when Device Remote Viewer window is disabled. (Works on Device TO only),No,,1,Jie Zhang (Sagi),Done,High,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=120730"",""120730"")",Wed Apr 20 08:00:00 UTC 2016,,No,'Disable the nagging message box for non-inputed values when clicking between items in the grid',No,,4,Xinyi He,Done,,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=118515"",""118515"")",Tue Apr 05 08:00:00 UTC 2016,14.00/Delete,No,'Enable the conditional statements in KWD view (+Add Step --> conditional statement)',No,,6,Xinyi He,Done,,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=119679"",""119679"")",Wed Apr 20 08:00:00 UTC 2016,,No,Fix the need to click several times on an item to be opened in the KWD grid,No,,6,Xinyi He,Done,,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135978"",""135978"")",Mon Aug 22 08:00:00 UTC 2016,,No,[Installation]An error occurs when update UFT from 12.02 patch6 to 12.54 build 3021,No,,1,Bo Tian,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=119781"",""119781"")",Wed May 04 08:00:00 UTC 2016,,No,[Andoid] New Fiori Client Support,No,,5,Sun Tao,Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133885"",""133885"")",Wed Aug 17 08:00:00 UTC 2016,,No,"[Device Capabilities] when using the device Capabilities function in datadriven, leave the parameters blank will cause the filter failure.",No,,1,Bo Tian,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136324"",""136324"")",Mon Sep 05 08:00:00 UTC 2016,,No,"[Fiori][UFT][Native Browser]The property ""maximum rating"", ""orientation"" and ""rating"" are empty for SAPUIRatingIndicator.",No,,1,,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=119788"",""119788"")",Wed May 04 08:00:00 UTC 2016,,No,Fiori verification for MC,No,,1,Jerry Yin,Done,,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138547"",""138547"")",Sun Sep 18 08:00:00 UTC 2016,,No,HPE Mobile Center Connection Settings could not be updated automatically by HP Jenkins plugin,No,,1,Bo Tian,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135914"",""135914"")",Fri Aug 19 08:00:00 UTC 2016,,No,'[Hybrid OOA][Android][UFT defect]The script cannot replay on other devices for some customer apps - Mobile Web view properties issue',No,,1,Jie Zhang (Sagi),Done,Medium,Sprint 9
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=120854"",""120854"")",Wed May 04 08:00:00 UTC 2016,,No,[IOS] New Fiori Client Support,No,,5,Sun Tao,Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136103"",""136103"")",Tue Aug 23 08:00:00 UTC 2016,,No,"[MC server] [Aws] In compatibility tab, if we enable both Amazon lab and Mobile Center lab, when replay if the device is select from aws, there will open a vnc window which is not expected",No,,1,Jie Zhang (Sagi),Done,High,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133808"",""133808"")",Mon Aug 15 08:00:00 UTC 2016,,No,[Mobile] Spy doesn't work on MC Browser,No,,1,Jie Zhang (Sagi),Done,Critical,Sprint 9
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135813"",""135813"")",Wed Aug 17 08:00:00 UTC 2016,,No,"[Native Browser] In standalone RDP we can still click on ""install application"" and ""restart application"" for Native Browser, however native browser not support restart and install .",No,,1,Jie Zhang (Sagi),Done,Low,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135445"",""135445"")",Wed Aug 03 08:00:00 UTC 2016,,No,[native browser][UFT] the steps executed in popup window can not be recorded.,No,,1,'xiwen zhao - Jack',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134196"",""134196"")",Tue Jul 19 08:00:00 UTC 2016,,No,[SC API] None of the text will be detected from dialog during replay,No,,1,Jie Zhang (Sagi),Done,High,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136267"",""136267"")",Thu Sep 01 08:00:00 UTC 2016,,No,[UFT Defect] Cannot launch native browser on iOS when replay browser script by data driven,No,,1,Bo Tian,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137081"",""137081"")",Wed Aug 24 08:00:00 UTC 2016,,No,"[UFT Defect] Error code 2059 ""No device found"" when trying to launch mobile browser(MC browser & Native browser) in mixed script",No,,1,Jie Zhang (Sagi),Done,High,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136019"",""136019"")",Mon Aug 22 08:00:00 UTC 2016,,No,[UFT Defect] Failed to save install & restart & uninstall options from mc wizard if native browser is selected as launch to start app,No,,1,Jie Zhang (Sagi),Done,Medium,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138271"",""138271"")",Mon Sep 05 08:00:00 UTC 2016,,No,"[UFT defect][Hybrid][Native]When spy an object in VNC, the object will be highlighted.",No,,1,,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133986"",""133986"")",Mon Aug 22 08:00:00 UTC 2016,,No,"'[UFT Defect] If both mobile add-in and web add-in are enabled from UFT RnR, then select option to use settings in mobile tab from web tab and record, the pop up to select settings from web or mobile should not show'",No,,1,Jie Zhang (Sagi),Done,Medium,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135861"",""135861"")",Thu Aug 18 08:00:00 UTC 2016,,No,"[UFT Defect] If we don't know native browser version, when user select native browser from UFT VNC standalone window, we should remove the unnecessary comma",No,,1,Jie Zhang (Sagi),Done,Medium,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137274"",""137274"")",Mon Sep 05 08:00:00 UTC 2016,,No,"[UFT Defect] [Mobile] [SAPUIRatingIndicator] ""maximum rating"""" and ""rating"" properties of SAPUIRatingIndicator are empty",No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=132510"",""132510"")",Tue Jul 05 08:00:00 UTC 2016,,No,[UFT Defect] No device log in run report if run the UFT test with release device after run option enabled,No,,1,'xiwen zhao - Jack',Done,High,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133915"",""133915"")",Thu Aug 18 08:00:00 UTC 2016,,No,"[UFT Defect] Once native browser is selected, we should disable install and restart option from the UFT VNC standalone window",No,,1,Jie Zhang (Sagi),Done,Medium,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138355"",""138355"")",Tue Sep 06 08:00:00 UTC 2016,,No,[UFT Defect] [SAP Native browser] SAPObject name is incorrect if spy on VNC then add the object to OR,No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127405"",""127405"")",Wed Jun 08 08:00:00 UTC 2016,,No,[UFT Defect] Set text doesn't work for all mobile platforms,No,,1,Jie Zhang (Sagi),Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137165"",""137165"")",Mon Aug 29 08:00:00 UTC 2016,,No,UFT still sends the previous app to install/restart when the first time switch from app 1 to app 2,No,,1,Jie Zhang (Sagi),Done,High,Sprint 9
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137167"",""137167"")",Mon Aug 29 08:00:00 UTC 2016,,No,"[UFT] Tab named ""Mobile Hybrid"" will change to ""Advanced""",No,,1,'xiwen zhao - Jack',Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131444"",""131444"")",Thu Aug 18 08:00:00 UTC 2016,,Yes,'[DevInternal][UFT VNC Window]UFT VNC window - get return JSON value',No,,1,Jie Zhang (Sagi),Done,,Sprint 8
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128868"",""128868"")",Wed Jun 29 08:00:00 UTC 2016,Keep,Yes,'Enable replay for Mobile Fiori on Native Browser - SAP PART',No,,4,Jerry Yin,Done,,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127883"",""127883"")",Wed Jun 29 08:00:00 UTC 2016,Keep,No,'Enable replay for Mobile Fiori on Native Browser - Verification when Web team is done',No,,1,Jerry Yin,Done,,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130263"",""130263"")",Mon Jul 25 08:00:00 UTC 2016,,No,[Mobile] Show native browser in app selection dialog of standalone RDP,No,,2,Jie Zhang (Sagi),Done,,Sprint 7
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128664"",""128664"")",Tue Jun 21 08:00:00 UTC 2016,,No,"[New Mobile Web Support] As the change for the name in Mobile web, we need to have a mapping in UFT for old and new name",No,,1,Jie Zhang (Sagi),Done,Critical,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124379"",""124379"")",Thu May 05 08:00:00 UTC 2016,,No,Add mobile web object from ORM will show Device structure.,No,,1,'xiwen zhao - Jack',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=117806"",""117806"")",Thu Apr 07 08:00:00 UTC 2016,,No,"[MC Defect] It takes long time to load MC wizard when click on edit button in new RnR setting dialogue, especially the first time open it",No,,1,Jie Zhang (Sagi),Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124552"",""124552"")",Mon May 09 08:00:00 UTC 2016,,No,"[MC Defect] [Native browser] Restart option should be disabled when ""Native browser"" is selected and ""Install"" option should not in ""Open"" status.",No,,1,Jie Zhang (Sagi),Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=113353"",""113353"")",Thu Mar 24 08:00:00 UTC 2016,,No,[Native browser][SAP] Fiori objects are not able to be recognized in native browser replay.,No,,1,Jerry Yin,Done,High,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138524"",""138524"")",Wed Sep 14 08:00:00 UTC 2016,,No,[UFT][AWS][whitelist] UFT sends a ‘launchApplication’ command after ‘startReplay’,No,,1,Jie Zhang (Sagi),Done,High,'Sprint 10 - Release Sprint'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121818"",""121818"")",Mon Apr 25 08:00:00 UTC 2016,,No,[UFT Defect] [SAPTabStrip] Fail to replay on 'SAPUITabStrip.select' with mobile web,No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124709"",""124709"")",Thu May 12 08:00:00 UTC 2016,,No,[UFT Defect][Stability] VNC always crash when running Native Browser's in Iteration,No,,1,Jie Zhang (Sagi),Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=123700"",""123700"")",Thu Mar 10 08:00:00 UTC 2016,,No,'[Windows Phone] - Mobile Web app sometimes hang',No,,1,Jie Zhang (Sagi),Done,High,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126704"",""126704"")",Fri May 13 08:00:00 UTC 2016,,No,[Windows Phone] Mobile Web: Can't record any operation in webpage when start record second time in one test。,No,,1,Jie Zhang (Sagi),Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=132833"",""132833"")",Tue Jul 12 08:00:00 UTC 2016,,No,"[Fiori][UFT defect] The attribute ""Readonly"" of DataPicker is recognized as ""True"" in SAPUICalendar.",No,,1,Sun Tao,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137225"",""137225"")",Thu Sep 01 08:00:00 UTC 2016,,No,"[Fiori][UFT][Mobile]SAPUIDatePicker properties ""display mode"", ""months list"" and ""selected dates""is always empty",No,,1,'Chang-Ling Liu',Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136288"",""136288"")",Fri Sep 02 08:00:00 UTC 2016,,No,"[Fiori][UFT][Mobile] SAPUIDateTimeInput property ""date type"" and ""display format"" is empty",No,,1,,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137223"",""137223"")",Thu Sep 01 08:00:00 UTC 2016,,No,"[Fiori][UFT][Mobile]SAPUIFacetFilter properties ""all list"", ""list count"" and ""mode"" are always empty",No,,1,,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136328"",""136328"")",Mon Sep 05 08:00:00 UTC 2016,,No,"[Fiori][UFT][Mobile]The property ""selected item"" is empty for SAPUITabStrip",No,,1,Xinyi He,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138260"",""138260"")",Fri Sep 02 08:00:00 UTC 2016,,No,[Fiori][UFT][Native Browser]SAPUIList.SetItemData cannot be recorded but replay works,No,,1,Jerry Yin,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134949"",""134949"")",Mon Jul 25 08:00:00 UTC 2016,,No,[SAP] MC 2.0 Issues Trying to Record a SAP Fiori Demo Trial for iOS 8.1.3 with UFT 12.53,No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133060"",""133060"")",Thu Jul 14 08:00:00 UTC 2016,,No,[UFT Defect][Fiori][Mobile]Will have error when click or submit on Tile.,No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133734"",""133734"")",Thu Aug 11 08:00:00 UTC 2016,,No,"'[UFT defect] If SAP add-in is enable in UFT, Replay in Hybrid OOA for iOS will be struck at the frist step [wait for 5 minutes plus]'",No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135671"",""135671"")",Thu Jul 14 08:00:00 UTC 2016,,No,[UFT Defect][Mobile][Fiori]SAPUITextEdit.submit will have error,No,,1,Sun Tao,Done,High,
