ID,Creation time,Notes,Dev Internal,Name,Blocked,Regression,Story points,Owner,Phase,Severity,Sprint
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=654037"",""654037"")",Thu Jul 29 15:18:29 UTC 2021,,No,[WebAcc] WebMenu.Select replay fails on IE.,No,New Feature,,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=655029"",""655029"")",Fri Jul 30 16:38:06 UTC 2021,,No,UFT will be hung when recording webfile object on chromium edge 92.,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=583021"",""583021"")",Tue Feb 23 10:46:36 UTC 2021,,No,Copy of [Safari 12]Have an error when install UFT Connection Agent.pkg,No,Version Regression,,Jie Zhang (Sagi),Rejected,Medium,Sprint 10
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=615023"",""615023"")",Sat May 08 16:54:09 UTC 2021,knonw issue,No,Spy difference after opening Test with additional addin via AOM,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,High,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=494171"",""494171"")",Tue Sep 08 15:52:27 UTC 2020,,No,Copy of [CRM703][IE]Add STD checkpoint or spy on SAPRadioGroup gets wrong items count and value.,No,Build Regression,,Jie Zhang (Sagi),Rejected,High,Sprint 01
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=499043"",""499043"")",Wed Sep 16 17:17:54 UTC 2020,committed,No,The highlight area has offset for some objects in AOS.,No,Escaped Defect,,Jie Zhang (Sagi),Done,Medium,Sprint 02
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=491040"",""491040"")",Tue Aug 04 14:42:36 UTC 2020,,No,"After switch  different fleettype , the wizard opened with error 400 duplicate valid session cookies for first time",No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 02
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=501059"",""501059"")",Thu Sep 17 14:35:31 UTC 2020,,No,The web menu doesn't expand after executing WebMenu.select method in IE.,No,Escaped Defect,,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=524069"",""524069"")",Wed Nov 04 18:12:03 UTC 2020,,No,[RPA]Browser not closed when activity fails,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,High,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=587682"",""587682"")",Fri Mar 19 11:45:36 UTC 2021,,Yes,'[Refactor][DevInternal] Refactor the internal Browser management in Safari App Extension - Phase 1',No,,5,Jie Zhang (Sagi),Done,,Sprint 12
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=586735"",""586735"")",Fri Mar 19 11:46:15 UTC 2021,,No,'[Refactor] Refactor the internal Browser management in Safari App Extension - Phase 2',No,,5,Jie Zhang (Sagi),Done,,Sprint 13
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=591010"",""591010"")",Mon Mar 22 09:46:31 UTC 2021,,No,'[Refactor] Refactor the internal frame and comchannel management in Safari App Extension - Phase 1',Yes,,5,Jie Zhang (Sagi),Done,,Sprint 13
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=592011"",""592011"")",Mon Mar 22 09:46:57 UTC 2021,committed,No,'[Refactor] Refactor the internal frame and comchannel management in Safari App Extension - Phase 2',No,,5,Jie Zhang (Sagi),Done,,Sprint 14
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=547343"",""547343"")",Wed Jan 20 15:53:12 UTC 2021,,Yes,[Research] Check the safari unstable issue,No,,5,Jie Zhang (Sagi),Done,,Sprint 10
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=618138"",""618138"")",Tue May 25 16:27:48 UTC 2021,,No,[Safari 14 webArea]The highlight position is offset when spy webArea,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 15
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=617134"",""617134"")",Wed May 26 17:47:09 UTC 2021,,No,"[Safari 15.02]Replay error on  safari,need to refresh browser to run",No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 15
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=655063"",""655063"")",Fri Aug 06 14:41:09 UTC 2021,,No,[safari]Remote spy cannot effect after replay,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 19
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=615001"",""615001"")",Thu May 06 15:49:45 UTC 2021,committed,No,"[Safari]Replay error on  safari,need to refresh browser to run",No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 14
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=601355"",""601355"")",Fri Apr 30 14:54:30 UTC 2021,committed,No,[Safari]Spy does not work well when the object has offset,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 14
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=584078"",""584078"")",Fri Feb 26 10:56:15 UTC 2021,committed,No,[Safari] Stop the legacy Safari Extension build and remove it from DVD,No,,5,Jie Zhang (Sagi),Done,,Sprint 16
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=613017"",""613017"")",Sat May 08 13:34:14 UTC 2021,committed,No,[Safari] Support to change the default url for Browser.OpenNewTab in the Safari App UI,No,,2,Jie Zhang (Sagi),Done,,Sprint 14
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=591016"",""591016"")",Mon Mar 22 15:14:33 UTC 2021,,No,[Safari] Support to configure the settings in Safari App Extension without UFTDaemon,No,,5,Jie Zhang (Sagi),Done,,Sprint 11
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=615014"",""615014"")",Fri May 07 10:39:37 UTC 2021,committed,No,[Safari]There is a problem switching between tabs,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 14
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=601147"",""601147"")",Fri Apr 09 12:01:39 UTC 2021,STAT: C7/H146,No,[STAT] [CVSS 9.8] [UFT One] Security issues in Microsoft.Edge.SeleniumTools.dll,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,Critical,Sprint 15
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=528059"",""528059"")",Tue Nov 24 15:55:20 UTC 2020,,No,Ask for UFT support on Chromium Edge which is loading in IE mode,No,Not a Regression,,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=587049"",""587049"")",Wed Mar 17 15:50:19 UTC 2021,,Yes,[Placeholder] Support IE mode in Edge Chromium,No,,0,Jie Zhang (Sagi),Done,,Sprint 14
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=577070"",""577070"")",Mon Feb 15 17:35:29 UTC 2021,,No,'SD02832496 - ER: UFT 15.0.1 and Edge',No,Unknown,,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=516008"",""516008"")",Wed Oct 28 11:41:37 UTC 2020,committed,No,[UFTM][EO][CEF] Replace the EO browser to CEF in UFTM Wizard,No,,5,Jie Zhang (Sagi),Done,,Sprint 01
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=617077"",""617077"")",Fri May 21 19:26:28 UTC 2021,,No,Click not working on FIleField or Button,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,High,Sprint 15
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=550054"",""550054"")",Wed Jan 27 13:30:20 UTC 2021,,Yes,[DevInternal] Add filter folder for the WebPackage project,No,,1,Jie Zhang (Sagi),Done,,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=426184"",""426184"")",Tue May 19 11:14:52 UTC 2020,,Yes,'[DevInternal][Research][Chrome][Firefox][CSP] Research - Insert the extension script in the page instead of using inline scripts with a nonce',No,,5,Jie Zhang (Sagi),Done,,Sprint 03
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=529124"",""529124"")",Fri Nov 27 16:31:04 UTC 2020,,No,"[Extension] Add chrome extension, chromium edge extension to the extension whitelist, add firefox xpi extension to installation list",No,,2,Jie Zhang (Sagi),Done,,Sprint 03
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=525159"",""525159"")",Mon Nov 09 10:15:29 UTC 2020,committed,No,[Extension][Chrome][Chromium Edge][Firefox] Remove the notifications permission,No,,1,Jie Zhang (Sagi),Done,,Sprint 01
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=525273"",""525273"")",Fri Nov 13 14:05:51 UTC 2020,,No,"[Extension] Create new extensions for Chrome, Firefox, Chromium Edge (with new extension id)",No,,2,Jie Zhang (Sagi),Done,,Sprint 02
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=547105"",""547105"")",Tue Jan 12 16:24:57 UTC 2021,,No,Fail to recognize the web controls if scale of PC's display settings is not 100%,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,Medium,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=581131"",""581131"")",Tue Mar 02 16:53:14 UTC 2021,,No,[Fast mode] Support Regex in fast mode.,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 09
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=596061"",""596061"")",Wed Mar 24 13:58:47 UTC 2021,,Yes,"[LeanFT] Provide the firefox web extension file and extension id to LeanFT for linux32_release, Linux, mac",No,,1,Jie Zhang (Sagi),Done,,Sprint 11
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=551119"",""551119"")",Mon Feb 01 14:01:35 UTC 2021,committed,No,No value return when executing GetAllROProperties on WebTabStrip object.,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=544369"",""544369"")",Wed Jan 20 16:03:14 UTC 2021,,Yes,"[Research] check if new UFT version is supported in store (chrome, chromium edge, firefox, safari, mc agent)",No,,1,Jie Zhang (Sagi),Done,,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=529074"",""529074"")",Wed Nov 25 10:31:01 UTC 2020,,No,UFT failed to launch chrome headless.,No,Version Regression,,Jie Zhang (Sagi),Rejected,High,Sprint 02
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=547021"",""547021"")",Wed Jan 06 11:21:58 UTC 2021,,No,"[Fast mode Frame]exist , CaptureBitmap, getROProperties methods don't support on Frame in fast mode",No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 05
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=543048"",""543048"")",Wed Dec 30 15:13:35 UTC 2020,,No,[Fast mode] GetROProperties : The returned values are incorrect.,No,Escaped Defect,,Jie Zhang (Sagi),Done,Medium,Sprint 05
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=543276"",""543276"")",Fri Jan 15 17:25:59 UTC 2021,committed,No,[Fast mode] Image isn't highlighted correctly in HTML report,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=596049"",""596049"")",Tue Mar 23 14:44:52 UTC 2021,committed,No,[Fast Mode] Page.RunScript method will set front browser at first.,No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=550100"",""550100"")",Fri Jan 29 15:08:01 UTC 2021,,No,[Fast Mode] The actual value is NONE when executing checkpoint for WebMenu.,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=306536"",""306536"")",Tue Jul 30 19:27:37 UTC 2019,,No,[SD02476902] [FINANZ INFORMATIK] UFT 14.52 with Firefox 52 and Visual Relation increases runtime by a factor of 5,No,,0,Jie Zhang (Sagi),Done,,Sprint 09
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=544405"",""544405"")",Fri Jan 22 13:46:08 UTC 2021,,No,The general error occurred when executing childobject method for webtabstrip.,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=544407"",""544407"")",Fri Jan 22 13:48:45 UTC 2021,committed,No,The unspecified error occurred when executing GetAllRoproperties for webtabstrip.,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=544409"",""544409"")",Fri Jan 22 15:26:29 UTC 2021,,No,[Web Performance][Test Objects][Common Methods] Refactor,No,,5,Jie Zhang (Sagi),Done,,Sprint 06
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=431103"",""431103"")",Fri Jun 05 21:49:59 UTC 2020,to test in Sprint 9,No,[Web Performance][Test Objects][Common Methods] Support CheckProperty method on web Test Objects,No,,5,Jie Zhang (Sagi),Done,,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=431104"",""431104"")",Fri Jun 05 21:50:26 UTC 2020,,No,[Web Performance][Test Objects][Common Methods] Support ChildObjects method on web Test Objects,No,,5,Jie Zhang (Sagi),Done,,Sprint 09
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=433088"",""433088"")",Fri Jun 05 21:53:11 UTC 2020,committed,No,[Web Performance][Test Objects][Common Methods] Support Highlight method on web Test Objects,No,,5,Jie Zhang (Sagi),Done,,Sprint 05
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=431109"",""431109"")",Fri Jun 05 21:57:51 UTC 2020,to test in Sprint 9,No,[Web Performance][Test Objects][Common Methods] Support Object property on web Test Objects,No,,5,Jie Zhang (Sagi),Done,,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=433089"",""433089"")",Fri Jun 05 21:54:16 UTC 2020,no changes,No,[Web Performance][Test Objects][Common Methods] Support RefreshObject method on web Test Objects,No,,1,Jie Zhang (Sagi),Done,,Sprint 04
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=433090"",""433090"")",Fri Jun 05 21:55:58 UTC 2020,committed,No,[Web Performance][Test Objects][Common Methods] Support WaitProperty method on web Test Objects,No,,5,Jie Zhang (Sagi),Done,,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=584032"",""584032"")",Tue Feb 23 08:57:43 UTC 2021,,No,[Web Performance] turn on the Web Fast Run setting by default,No,,1,Jie Zhang (Sagi),Done,,Sprint 11
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=657072"",""657072"")",Tue Aug 17 17:54:01 UTC 2021,,No,The webaudio.play and webvideo.play mehtods failed on chromium edge 92.,No,New Feature,,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=357233"",""357233"")",Fri Dec 27 17:35:02 UTC 2019,,No,'[Angular MaterialUI]Mat-select control record error',No,New Feature,,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129164"",""129164"")",Wed Jan 17 08:00:00 UTC 2018,,No,[1000 App Upload] Open the upload app from MC wizard will cause the dialog freeze,No,Escaped Defect,1,Jie Zhang (Sagi),Done,High,Sprint 02
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=550101"",""550101"")",Fri Jan 29 15:23:10 UTC 2021,not reproduced,No,[Automation][iOS][Replay]Checkpoint on moible radioGroup is failed on XCUITest,No,Build Regression,0,Jie Zhang (Sagi),Rejected,Medium,Sprint 08
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=498002"",""498002"")",Wed Sep 09 16:33:24 UTC 2020,committed,No,'Case ID : SD02674825 - UFT Error number:  -2147467259 for SAP Web based Application',No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 04
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=489076"",""489076"")",Fri Aug 07 11:19:18 UTC 2020,committed,No,[CEF] UFT will hang during recording on the CEF applications embedded in Swf windows,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 01
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=549132"",""549132"")",Mon Feb 01 16:20:11 UTC 2021,to commit,No,"'[CRM S4H][Chrome] Cannot spy or record the objects on the pop-up page after SAPEdit(""iscontainsstarts withis"").OpenPossibleEntries or SAPButton(""Personalize"").Click on Chrome.'",No,Version Regression,,Jie Zhang (Sagi),Done,High,Sprint 08
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=549080"",""549080"")",Thu Jan 28 14:25:47 UTC 2021,,No,[DEBUG] UFT navigate to web site when add watch express,No,Build Regression,,Jie Zhang (Sagi),Rejected,Medium,Sprint 07
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=506052"",""506052"")",Tue Oct 13 20:54:37 UTC 2020,,No,Fail to launch Chrome Emulator using RnR settings on specific machine.,No,New Feature,,Jie Zhang (Sagi),Rejected,High,Sprint 03
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=630153"",""630153"")",Fri Jun 25 15:37:55 UTC 2021,,No,[Fast mode]Error happens when replay the button.Click,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=636023"",""636023"")",Tue Jun 29 16:16:15 UTC 2021,,No,[Fast mode] Error happens when run Page.Exist if there is no browser exists.,No,Version Regression,,Jie Zhang (Sagi),Done,High,Sprint 18
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=653028"",""653028"")",Thu Jul 29 11:34:46 UTC 2021,committed,No,[Fast mode] [Smart Identification] SI might find the wrong object if the last page was still loading,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 19
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=653015"",""653015"")",Tue Jul 27 16:21:13 UTC 2021,committed,No,[Fast mode] There might be error happens if the step trigger the page redirection.,No,New Feature,,Jie Zhang (Sagi),Done,Medium,Sprint 19
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=543152"",""543152"")",Fri Jan 08 15:51:56 UTC 2021,committed,No,[Frame]Fail to highlight the frame if the browser is zoomed.(Chrome/FF),No,Escaped Defect,,Jie Zhang (Sagi),Done,Medium,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=598157"",""598157"")",Tue Apr 13 10:45:19 UTC 2021,committed,No,"GetROProperty(""micclass"") returns an Array instead of a string on Chrome browser, while IE returns a string.",No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 14
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=504161"",""504161"")",Mon Oct 19 15:46:55 UTC 2020,,No,"'[JCEF record]Cannot record when enable ""record and run test on any open windows-based application"" on R&R'",No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 02
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=599224"",""599224"")",Fri Jun 21 19:30:08 UTC 2019,,No,no error message when the UFT extension is disabled,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,Medium,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=544133"",""544133"")",Mon Dec 21 20:32:28 UTC 2020,,No,"[recorder] Only full screen is taken for outputs and screenshots, objects doesn't highlight properly",No,Escaped Defect,,Jie Zhang (Sagi),Rejected,Medium,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=525473"",""525473"")",Thu Nov 19 18:23:11 UTC 2020,,No,[recorder] playback performance issue,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,High,Sprint 03
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=334043"",""334043"")",Sun Nov 10 07:02:32 UTC 2019,,No,[RPA][UFT] RPA can't capture login name in AOS,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,High,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=654082"",""654082"")",Fri Aug 06 15:38:50 UTC 2021,,No,[Shadowdom] Fail to recognize the webElement if click on the page,No,Escaped Defect,,Jie Zhang (Sagi),Done,High,Sprint 19
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=513036"",""513036"")",Tue Oct 27 15:07:29 UTC 2020,,No,"Should print the integer when invoking the Browser.GetROProperty(""CreationTime"")",No,Escaped Defect,,Jie Zhang (Sagi),Rejected,Medium,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=544389"",""544389"")",Thu Jan 21 17:30:11 UTC 2021,AI issue,No,[Spy] Spy on the Std/Web AUT will identify the spy dialog itself.,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 09
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=506051"",""506051"")",Tue Oct 13 20:47:36 UTC 2020,to 2.0 US,No,The expand button in DropDownList should be recorded as WebElement.,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,High,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=504244"",""504244"")",Thu Oct 22 15:25:16 UTC 2020,,No,"[UFT 16] [MC Express License] When UFT work with MC Express, no proper error pop up.",No,Version Regression,,Jie Zhang (Sagi),Done,Medium,Sprint 04
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=632025"",""632025"")",Mon Jun 21 14:48:48 UTC 2021,committed,No,[VNC] Nothing happened after clicking ‘Download device log’ button when open VNC from UFTOne,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=629094"",""629094"")",Mon Jun 21 14:48:38 UTC 2021,committed,No,'[VNC] ‘Take screenshot’ button not take effect after clicking it - No screenshot was taken',No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 17
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=549180"",""549180"")",Wed Feb 03 14:39:30 UTC 2021,to verify,No,"[WDA S4H][Chrome] Wrong value for property ""checked"" and ""value"", Wrong recording for TriState SAPCheckBox on Chrome.",No,Version Regression,,Jie Zhang (Sagi),Done,Medium,Sprint 08
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=624039"",""624039"")",Tue Jun 01 14:35:40 UTC 2021,,No,"[Web] After Add checkpoint for Web AUT, Close browser step not recorded",No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 16
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=531099"",""531099"")",Thu Dec 10 09:52:27 UTC 2020,,No,'Web Chrome extension - Click image error',No,Version Regression,,Jie Zhang (Sagi),Done,High,Sprint 03
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=568019"",""568019"")",Fri Feb 05 14:40:49 UTC 2021,,No,[Web][.Object] No step in report for Page and Frame.,No,Escaped Defect,,Jie Zhang (Sagi),Done,Medium,Sprint 08
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=624041"",""624041"")",Tue Jun 01 15:27:29 UTC 2021,,No,[Web] UFT could not navigate to URL when open browser before recording,No,Build Regression,,Jie Zhang (Sagi),Done,High,Sprint 16
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=656042"",""656042"")",Fri Jul 30 16:38:22 UTC 2021,committed,No,UFT will be hung when recording webfile object on chromium edge 92.,No,New Feature,,Jie Zhang (Sagi),Done,High,Sprint 19
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=543123"",""543123"")",Wed Jan 06 11:59:45 UTC 2021,committed,No,[Mobile Replay] failed to get OS version during script execution.,No,Version Regression,,Jie Zhang (Sagi),Done,High,Sprint 05
